"","x"
"294",-1.43963834794272
"295",0.205067672056606
"296",1.13899916930471
"297",0.0903461911642724
"298",-3.21419063368071
"299",-0.492407289869607
"300",1.22025066094714
"301",-0.0212207760736751
"302",-0.791237385472248
"303",-0.0783782113607428
"304",1.0507411299762
"305",2.30235914224629
"306",0.814252649748954
"307",-2.38970510698944
"308",-0.149399543923929
"309",1.22787414133207
"310",-0.857819117404658
"311",-1.98281146401973
"312",-0.610027382652301
"313",-0.620436509585991
"314",2.08343105250535
"315",-0.804366036267869
"316",-0.476156039460761
"317",1.9488570273154
"318",1.93674022764184
"319",-0.435731109060597
"320",-1.94185409704411
"321",-0.170621110301065
"322",-0.70943043191987
"323",-1.01514625342906
"324",-2.0249617151519
"325",-0.924073883946445
"326",1.29500417255813
"327",2.4036090634813
"328",-0.92067491991856
"329",-0.916510940378221
"330",1.48635623912263
"331",-0.793796524734823
"332",4.47352084260736
"333",-0.279198993327757
"334",-0.390456800165593
"335",-0.341857632133201
"336",-1.24287601441702
"337",1.95251049648482
"338",-0.243356911921416
"339",0.175344530474545
"340",-1.94470386911483
"341",2.98971206626859
"342",0.942032082492427
"343",0.596014844895531
"344",-1.50189800956949
"345",1.64770989293212
"346",-0.806038495993902
"347",0.658947917094911
"348",-2.77012433265414
"349",0.127611090388344
"350",-1.03435821050638
"351",0.989046070261261
"352",1.38788825961838
"353",1.70196344287514
"354",-2.95913842475544
"355",0.225807235694693
"356",1.17786634567611
"357",0.09800668272511
"358",-0.680683145281625
"359",0.0700905991049807
"360",-1.00770036446803
"361",0.566933739854584
"362",-0.855062546102978
"363",-0.115211236571836
"364",-4.42391777881103
"365",-0.571486423985531
"366",-1.07986576997907
"367",0.22770682254708
"368",0.566627527310646
"369",-0.353182801720918
"370",-1.20612335184018
"371",0.710032425516082
"372",1.84591907307428
"373",-0.44530935693929
"374",-2.49444990388616
"375",0.361310666984157
"376",-0.205195912141786
"377",3.32756263138587
"378",-0.629151979452462
"379",-0.865990461125114
"380",-0.920690357687427
"381",2.88850002732576
"382",-0.187329431735281
"383",0.475664238625178
"384",0.806579025981463
"385",-2.03510446638216
"386",0.624879743070922
"387",0.334375179640444
"388",0.113459628714677
"389",0.136883852671791
"390",-2.25199617741439
"391",0.74189471918381
"392",0.825061703426721
"393",2.13994934109403
"394",0.37505628361629
"395",-0.136568214485807
"396",-0.0754176436442462
"397",0.87997802235733
"398",-2.31201063739392
"399",-0.744522659153664
"400",-0.112064384816238
"401",1.17197082640122
"402",0.343332775802663
"403",-1.61959634034922
"404",-0.742102951663791
"405",0.172277485081101
"406",-1.10264820835751
"407",-1.17891608798007
"408",0.410708332143997
"409",1.37593087126612
"410",-0.347499715114447
"411",-1.80436277071596
"412",0.220040981984346
"413",-0.82625613700076
"414",0.921266156430625
"415",0.829864266070848
"416",-1.25269346587203
"417",-0.513033104718542
"418",0.601447412960983
"419",0.345673570806146
"420",1.09372194420772
"421",-1.07345922205113
"422",-0.800295033948966
"423",2.10765446208885
"424",-0.664615516362396
"425",0.540697793037964
"426",0.459708023781496
"427",0.14816891977029
"428",-1.16350404089965
"429",-1.40980709827795
"430",1.27404861259048
"431",1.61451430199916
"432",-0.620181995339873
"433",-1.7501245721881
"434",-0.793741824898059
"435",0.156518828426787
"436",-0.544774763377765
"437",-1.6778116846038
"438",-0.787576651129083
"439",2.00292416868842
"440",1.30948126864462
"441",-1.42013060852974
"442",0.313473497111402
"443",1.07819396290232
"444",1.88586102892401
"445",-1.10442161987588
"446",1.83837683708561
"447",0.614706629028916
"448",2.54003335830151
"449",-2.52568614985765
"450",-0.725165390020105
"451",0.852088594451787
"452",3.2192145280963
"453",-1.57540928481976
"454",-0.466443841867396
"455",0.0307641600608708
"456",1.79512489356697
"457",-1.22556727870804
"458",-1.18855358394608
"459",-0.490735292481934
"460",2.20294327284324
"461",-1.17756748900461
"462",-0.505552443238648
"463",-0.854068321233129
"464",1.43995792848521
"465",-0.63581997073863
"466",-1.20100213611768
"467",0.734093474413443
"468",1.89171076650837
"469",-0.325241412022389
"470",-2.09885431948355
"471",-1.06136788882538
"472",1.11480011679635
"473",0.787066365871477
"474",-2.17983727476911
"475",-0.551379279480282
"476",2.71111895790145
"477",0.857561933306083
"478",-3.07197337574602
"479",-0.919204935616669
"480",0.831685293471681
"481",1.70103055136245
"482",-1.91672464030359
"483",-0.736788990033435
"484",1.51900111799143
"485",2.4234066762635
"486",1.31386609812022
"487",-0.754817961952309
"488",0.904635290083943
"489",2.75367846835008
"490",-2.39428180972107
"491",-0.612607933575135
"492",0.871587297375287
"493",2.970078586975
"494",-1.98170548737676
"495",-0.251492003804155
"496",0.132080581629959
"497",0.710389787534235
"498",-0.265745596406749
"499",0.18095441268484
"500",-0.998923223194511
"501",-0.584117198924754
"502",0.0167056802525185
"503",0.390689556874346
"504",0.467504527103738
"505",-0.16666550541357
"506",0.173997129705986
"507",0.204272465085786
"508",-0.815544412578548
"509",-0.26101458491706
"510",-0.090589532933464
"511",-0.577146809821525
"512",-0.37045900842499
"513",-0.850891661296936
"514",-1.81499573380508
"515",0.679741275045634
"516",0.512457466677263
"517",-0.0255036201261244
"518",-1.45943498228508
"519",-0.13220468094683
"520",1.38358385500471
"521",0.231321799694695
"522",-1.0605925697725
"523",-0.592896506837861
"524",0.436738416605309
"525",0.832576682621432
"526",-1.16796164295947
"527",-0.936826928663123
"528",-1.16517993172923
"529",0.875419259439056
"530",0.188550284930199
"531",-1.43055003386851
"532",-0.914195797318485
"533",0.553961312743646
"534",0.259080285774288
"535",-0.566683574965345
"536",-0.713819807804471
"537",0.713750394525709
"538",0.20226659080639
"539",1.88325002387775
"540",-1.65297196664688
"541",-0.158684748509075
"542",-0.0364818832971268
"543",-0.731507997581332
"544",-0.480760806941786
"545",-0.790641796668707
"546",0.0867372336006121
"547",-0.00879572710481841
"548",-1.22715265523702
"549",-0.666074757786326
"550",1.28869738173093
"551",1.21135254237437
"552",0.46337189434159
"553",0.307100409753622
"554",-0.545372394582607
"555",1.26829373089005
"556",0.107714996722552
"557",-1.76775682304848
"558",-0.697411034395266
"559",0.331081592907296
"560",-1.19595376625623
"561",0.484623991768731
"562",-1.03234918457924
"563",0.882814871836657
"564",0.481498974252296
"565",0.55398564224959
"566",-1.26650976122761
"567",-0.365770139753515
"568",1.34144023860292
"569",-0.321557093180742
"570",-1.02947043435416
"571",-0.868189557610217
"572",0.221255102293493
"573",1.22027520050422
"574",0.931482317907006
"575",-0.82186956854486
"576",-0.266063740686675
"577",1.96732878736149
"578",-0.535017933183787
"579",4.18748793466189
"580",-1.20408189157822
"581",-1.28668211847114
"582",0.73885599685671
"583",0.900136628150072
"584",-0.258153485495434
"585",-1.51085539925863
"586",0.66112048465604
"587",0.834364915584627
"588",0.613537929374707
"589",-1.32357542959768
"590",0.125082297321045
"591",-0.113549963215069
"592",-0.647568859363804
"593",-1.31604813714387
"594",2.72007424847679
"595",-1.71469708508256
"596",-2.08613938030287
"597",-1.47024242591851
"598",1.12329647468114
"599",0.966738945649535
"600",-0.0727639483204685
"601",-1.0580934802456
"602",0.807885085598135
"603",-0.509881615528678
"604",-1.24310875767091
"605",0.354511374454612
"606",2.33086584165888
"607",-1.17070204637108
"608",-1.55238764519916
"609",0.0401755347363204
"610",5.29196361700519
"611",-2.65119718188995
"612",-0.722045389432064
"613",0.374956921072746
"614",2.1560811553504
"615",-0.734279989911555
"616",-0.986806702924295
"617",1.0833795254023
"618",0.276730965855027
"619",-0.415266893499431
"620",-1.11091615765736
"621",1.35317993284454
"622",-0.16378310882793
"623",-1.55130177161777
"624",0.00116122786443468
"625",0.510382226907559
"626",1.74777746689342
"627",-2.2956557658575
"628",-0.996839562073724
"629",1.23582667054906
"630",-0.0656261239208377
"631",-0.10346949504085
"632",0.633105853991936
"633",1.6786960840518
"634",-0.99204306032387
"635",-1.45184447859313
"636",-0.521908325714569
"637",3.2935065466538
"638",-0.5724794895115
"639",-0.898873256481472
"640",1.2186749501104
"641",2.97919065243199
"642",-2.15185616474133
"643",-0.497125831200857
"644",0.16930231589025
"645",1.60419914634506
"646",-1.36426914526096
"647",-1.04650875326933
"648",0.800108180034693
"649",0.395833804452483
"650",0.041528592157802
"651",-1.65065828239886
"652",0.463074479133697
"653",-0.120817350858725
"654",-1.59628267606002
"655",-0.579270887649772
"656",0.529075207022378
"657",-0.939926514381509
"658",-0.840933177496802
"659",0.675034810834655
"660",1.64959370895528
"661",-0.598993117867989
"662",0.400688512139792
"663",0.652008489782436
"664",-0.444123190510331
"665",-0.912839791957998
"666",1.33688391008335
"667",2.01132785518286
"668",-0.107739303566634
"669",-0.609427475051762
"670",2.29644357681426
"671",-0.894021189548345
"672",-1.25033749229347
"673",-1.04933672157227
"674",0.987899278783515
"675",1.80117524726249
"676",-2.5593597707404
"677",-2.2117099428649
"678",-0.836148347509759
"679",1.80815340838363
"680",2.68488754303245
"681",-0.599569310279972
"682",1.23864603350351
"683",1.77350083912732
"684",3.14471945324784
"685",-0.5826982860441
"686",-1.9207038225147
"687",1.15509801673746
"688",1.32938702922538
"689",-1.09615803208716
"690",-1.71100985028388
"691",0.655674799469788
"692",-2.71302928578641
"693",-0.524753416945737
"694",-3.49484479969342
"695",-0.0445469681840643
"696",2.43117017301319
"697",-0.508919729012462
"698",-3.43714729985525
"699",-0.394300668347871
"700",2.2114013555518
"701",-0.430849009858642
"702",-3.58740836894876
"703",-0.813095133874039
"704",1.14849168882007
"705",1.48709747152045
"706",-0.873613462295116
"707",0.83597443099898
"708",-0.527111697165139
"709",2.69411079993477
"710",-0.115138506150872
"711",0.453167261847695
"712",1.26016184662281
"713",-1.24489790603211
"714",-1.33773763001427
"715",-0.455715670947844
"716",1.99242767249314
"717",1.0176990463334
"718",-3.17883109967864
"719",-0.992300076904896
"720",1.66337029420159
"721",3.46181366948999
"722",-1.06401009655495
"723",-1.34794127507487
"724",2.7096024685625
"725",2.27092847232744
"726",-1.39483821733338
"727",-1.87974072786125
"728",0.665996181399206
"729",2.41845818925611
"730",-0.896408848463669
"731",-2.799143442616
"732",-1.51666694520016
"733",2.23546550213329
"734",0.0245665156809395
"735",-3.68955801455375
"736",-0.0988594624081499
"737",2.28446005316424
"738",-0.426671370491781
"739",-3.59386883980063
"740",0.466899621572031
"741",1.49216192847284
"742",2.97464193739139
"743",-1.53719103532746
"744",0.941326681754458
"745",0.581624321496998
"746",-1.61896137400053
"747",1.60486658256797
"748",1.06189291368201
"749",1.64976805709019
"750",-0.576214143411843
"751",1.21310899747064
"752",1.17900569206099
"753",1.30976982465627
"754",-1.11888235279266
"755",0.0860252558550304
"756",-1.05132682464009
"757",1.38765151712976
"758",-2.77923881547194
"759",-0.21760941364627
"760",-0.511638855721254
"761",0.828545628336047
"762",-0.0253356717953535
"763",1.17663332720123
"764",-0.351545510913234
"765",0.127978826952857
"766",-0.748727973249134
"767",-0.095339109887969
"768",0.304759989467997
"769",1.26425194103351
"770",-1.25965081684883
"771",1.21292423339994
"772",1.78612699347089
"773",1.20059485135723
"774",-1.73425916460017
"775",-0.406257101999455
"776",1.58115118868927
"777",1.12189469134014
"778",-0.890922752503178
"779",-0.867359667113152
"780",1.20863789977404
"781",-0.599429043068022
"782",0.826873874356124
"783",-0.59029893118806
"784",0.966850749497212
"785",-0.407537103012592
"786",-2.4876931055594
"787",0.925502219876407
"788",-0.394000962147148
"789",0.968427442899032
"790",-1.66982356885716
"791",0.43865318399677
"792",0.627689826261357
"793",-1.24682340749706
"794",1.72925395461604
"795",0.862559313284254
"796",-0.191154960533669
"797",-0.828950379704954
"798",0.44777485087658
"799",1.36475879814263
"800",1.27288105081207
"801",-0.277645749424472
"802",-0.33171988771151
"803",1.76908344148804
"804",-0.320736421020119
"805",-3.31833968804583
"806",0.895450995059343
"807",0.918351013521778
"808",1.11605575893499
"809",-0.717639535264223
"810",-0.877279455159932
"811",0.556218942576173
"812",0.136403756263264
"813",2.76995970518945
"814",-0.532925996960918
"815",0.722344721590786
"816",-0.949545215783447
"817",-1.18714032142783
"818",0.264936591182836
"819",1.58398963903434
"820",-0.235181673305001
"821",-0.632573991606069
"822",-1.58525399802021
"823",1.10374489834742
"824",1.94205721240213
"825",-0.378774176104878
"826",-0.849666294447496
"827",0.236726004043251
"828",2.04777989495506
"829",-0.934113744704276
"830",-1.17139474950216
"831",-1.01860946579978
"832",1.88220372058369
"833",0.203489473348324
"834",-1.03571385294183
"835",-0.26805048740061
"836",1.49512411370324
"837",0.1238914594307
"838",1.15196751884854
"839",-1.50336990783934
"840",0.737057038326982
"841",0.278053605360814
"842",-0.50783342624407
"843",-0.980530010172388
"844",1.80806584169655
"845",-0.963861693838234
"846",0.521716277321914
"847",-1.7451318557359
"848",0.117318260191806
"849",0.846602758319584
"850",-0.437999757920444
"851",-1.98554300571175
"852",0.847863845210919
"853",0.0613134577958585
"854",-0.132014040584994
"855",-1.28205057547514
"856",-0.569963441269881
"857",-0.315488741243171
"858",1.72485262288608
"859",-0.5334175609259
"860",-0.944727221525143
"861",-0.0540945984903019
"862",0.756897595124593
"863",-0.50692720007505
"864",0.600254529901576
"865",-0.00888389649943217
"866",0.104461466781334
"867",-1.11296750561701
"868",-0.557043412810958
"869",-0.401925606314135
"870",0.416388300610363
"871",-1.30788783436125
"872",1.09472397318067
"873",0.32526287105052
"874",0.738202399240803
"875",-0.00273083828157056
"876",-0.503129009231666
"877",1.23685267014922
"878",0.480209081123024
"879",-0.25547405044866
"880",-1.03838023090987
"881",0.624822828211155
"882",0.442964372286778
"883",-0.0457104226034943
"884",-0.593038975419668
"885",1.23077623345926
"886",1.60140307754567
"887",0.471076871928967
"888",-1.66066728876886
"889",0.667287777816979
"890",0.362701318443496
"891",0.133397197848151
"892",-0.720974003269025
"893",0.134375234360285
"894",-0.0223110642921911
"895",1.20917717706669
"896",-0.853501207022109
"897",-1.25696161269898
"898",0.0933357189714868
"899",1.44534323398986
"900",-0.596743483060741
"901",-0.327987612846668
"902",-0.609649042369693
"903",0.645142581370896
"904",-2.10841227210949
"905",3.51182722088824
"906",0.308176452274038
"907",1.19522740180747
"908",-0.339125615042248
"909",-1.58186262035166
"910",2.19884511845712
"911",1.24762406490836
"912",0.0217215688340219
"913",-3.08038851368259
"914",4.39844345290923
"915",-0.208957572721457
"916",-0.97576553432372
"917",-1.63427638222231
"918",2.58574340771298
"919",-0.246484909545458
"920",0.513607269190791
"921",-3.64338778322191
"922",-0.399648773494092
"923",-1.28874242437875
"924",-0.307634957944867
"925",-1.11241368013144
"926",2.61877621768689
"927",-1.64812854979574
"928",2.03344507485994
"929",-2.30322517149964
"930",0.0106508848811541
"931",1.15094968041415
"932",1.59662790921688
"933",-1.88627461195854
"934",0.835715503416562
"935",0.719357405390264
"936",1.4772288819863
"937",-1.73056084567794
"938",-0.356329768939925
"939",-0.573354647393021
"940",2.06669393381883
"941",-0.227481551855643
"942",-0.807577863838202
"943",0.655812118635252
"944",1.53064624711716
"945",1.54974737489104
"946",-0.705300673391694
"947",0.130728096317395
"948",1.61755633633501
"949",-0.38443640843226
"950",0.602611735138066
"951",1.83310101587929
"952",1.03208081125437
"953",-1.65863565550666
"954",1.95357455038303
"955",0.151892478344997
"956",1.47706687956281
"957",-0.179278136114856
"958",-2.500223200551
"959",1.04027252155117
"960",0.824360692123586
"961",0.180511646384824
"962",-2.07780766456237
"963",-1.8434284381024
"964",1.3228497965218
"965",-0.15196784271881
"966",-2.39817089646396
"967",1.63957658491915
"968",0.950937863113691
"969",0.799359397092473
"970",-1.4590631509655
"971",-1.45517963686302
"972",0.765420179045157
"973",0.904755268217045
"974",-1.68036359686062
"975",-0.455082628238546
"976",0.990735476367162
"977",0.143202753900031
"978",-0.80113605648228
"979",-1.26044872702838
"980",-0.35483068832736
"981",0.926688466554104
"982",-0.175723170582851
"983",-0.852918663699305
"984",-0.282857720004581
"985",1.65591668406021
"986",0.275084430682375
"987",2.88050457118279
"988",0.144480231633713
"989",0.527508621951089
"990",1.34610207714524
"991",-1.46433547628134
"992",0.87373865374096
"993",0.0874604711167006
"994",0.747340833658147
"995",-2.94288639931184
"996",2.21013517627449
"997",0.659996368921632
"998",-0.581894952674917
"999",-1.98144832374637
"1000",0.305220322313506
"1001",-0.921476726978574
"1002",1.21734512994469
"1003",-2.71506841040488
"1004",-0.511947612799272
"1005",0.660742833624987
"1006",-0.245738800722239
"1007",0.882629285005892
"1008",1.87286865716845
"1009",-0.12687772937873
"1010",-1.68821508453806
"1011",0.333965348769854
"1012",1.99262787686647
"1013",0.376610534494674
"1014",0.133027100556021
"1015",-0.681647515411293
"1016",1.09904099016057
"1017",0.608139580065303
"1018",2.49115691561355
"1019",-2.64341809517069
"1020",0.550249839647428
"1021",-0.711548945546366
"1022",-0.358642397041114
"1023",-0.0180075145003259
"1024",1.38019506436605
"1025",0.463962719224979
"1026",-0.782065615172953
"1027",1.60351174912009
"1028",0.341856424026243
"1029",0.393182190977345
"1030",-1.59462231524636
"1031",-1.03317249874589
"1032",0.91862041553416
"1033",-1.37929034852366
"1034",2.34862869610726
"1035",-0.633847871898287
"1036",0.586026058193332
"1037",-0.970193555253246
"1038",-0.830966665822853
"1039",1.6259114369764
"1040",1.76681592373017
"1041",-1.04731549010484
"1042",-0.253576065817583
"1043",1.02124862379542
"1044",0.62155516163317
"1045",0.235974165761095
"1046",0.0660882109292448
"1047",0.423144638212114
"1048",0.375930470161977
"1049",0.743794539535327
"1050",-2.49835193783653
"1051",0.711751484712556
"1052",0.226701286104304
"1053",-0.68159243352254
"1054",0.040847036191212
"1055",1.14817707442213
"1056",-0.757629937579266
"1057",-1.16184616641184
"1058",1.54767263080861
"1059",-0.330649139496055
"1060",-1.1186708649056
"1061",0.338249028443643
"1062",0.177417406332616
"1063",-0.141695648963357
"1064",-0.237979188495016
"1065",-0.559963365490813
"1066",1.55218045602891
"1067",-1.65295244639194
"1068",4.24696552395626
"1069",0.166225104410296
"1070",-1.4867815045453
"1071",-1.09075467374096
"1072",1.07508842169507
"1073",2.65911768738193
"1074",-1.47837303790554
"1075",-0.664734898038824
"1076",-0.155139642534044
"1077",3.97870188251853
"1078",-1.14323671387522
"1079",-0.223857101624178
"1080",-0.663254959568684
"1081",2.08379389463705
"1082",-2.81170172489367
"1083",-0.00862188028310024
"1084",-0.224775499941688
"1085",1.72818502183207
"1086",-1.94792013445162
"1087",-1.23253500848305
"1088",1.38586833544682
"1089",4.13537999746577
"1090",-2.85336465771991
"1091",-1.18274435133855
"1092",0.783929787979693
"1093",2.43343680873747
"1094",-0.399119928081278
"1095",-0.84391954974664
"1096",0.454380143074862
"1097",2.98053626922999
"1098",-0.231673012444985
"1099",-1.52292906010575
"1100",-1.35999366150465
"1101",1.5318377632179
"1102",-0.661677900864137
"1103",-0.292982126642299
"1104",0.104633132764099
"1105",0.64443969984614
"1106",-0.0788856797628308
"1107",-1.06561819942655
"1108",0.460556095701662
"1109",0.889036164678317
"1110",-1.05763916698995
"1111",-1.30262369396937
"1112",-1.98375077632734
"1113",4.09981935581434
"1114",0.252692438961648
"1115",-1.9803196110622
"1116",-1.41411625651227
"1117",2.92159335764263
"1118",-0.739226322756335
"1119",-0.653927370727039
"1120",-0.765705268360918
"1121",-1.12227284464018
"1122",1.50959982426645
"1123",-1.3823868421183
"1124",-0.444017553413251
"1125",0.588244002497047
"1126",0.656870660395488
"1127",-0.283746047421806
"1128",-1.02180063460301
"1129",1.44944373754803
"1130",3.72307997036523
"1131",0.427418386703731
"1132",-1.52447711806033
"1133",0.552114415194368
"1134",-0.0519601513017083
"1135",-0.0387047460371218
"1136",-1.82764902747238
"1137",0.607396243803816
"1138",1.6473312165886
"1139",-1.49307024799953
"1140",-0.065536217309216
"1141",0.260796692245426
"1142",2.05211073582237
"1143",-1.06310749625735
"1144",-0.300807529736678
"1145",0.29368441671102
"1146",0.379317672160241
"1147",-1.15676627397255
"1148",-1.26445511876061
"1149",-1.81505951379959
"1150",0.544550698877186
"1151",0.617124373398968
"1152",1.22647064663143
"1153",-1.49340199164626
"1154",-1.94073881263192
"1155",-0.0921566018085753
"1156",0.573231854457529
"1157",-1.11258680501399
"1158",-2.39278323760373
"1159",0.710960592952744
"1160",0.519567591879292
"1161",0.280956419608403
"1162",-0.135652182945877
"1163",-0.20464860404427
"1164",0.571878344757184
"1165",1.56041688437236
"1166",-0.628985180482077
"1167",0.0359933556873713
"1168",1.15481969952034
"1169",2.22791609308757
"1170",-1.7695353729881
"1171",-0.448531753243872
"1172",-0.602569629789857
"1173",1.73631657088906
"1174",-2.26277553878742
"1175",0.527722241104438
"1176",2.16329141787864
"1177",2.40701761991761
"1178",-1.71102976873907
"1179",-0.365814282893013
"1180",0.787064035116831
"1181",2.14422948740784
"1182",-1.63099502915653
"1183",-1.34834846162932
"1184",0.281612566273516
"1185",2.77823243379143
"1186",-2.22161419074213
"1187",-1.64762400745141
"1188",0.417567491051279
"1189",2.15564869738411
"1190",-1.90871234150924
"1191",-1.61084247240209
"1192",-0.495977811509397
"1193",2.55358628742414
"1194",-1.83899434791973
